frame,persons,mean_disp
5275,17,1.0649423599243164
5280,17,1.0219721794128418
5285,18,5.319765090942383
5290,16,0.8318877220153809
5295,17,1.6534374952316284
5300,19,1.336501121520996
5305,18,2.253960132598877
5310,18,1.1508965492248535
5315,19,2.070260524749756
5320,17,0.94471675157547
5325,20,2.0374627113342285
5330,18,1.0988188982009888
5335,19,3.3594303131103516
5340,18,0.976286768913269
5345,20,1.8971636295318604
5350,20,3.784376859664917
5355,20,1.6434657573699951
5360,18,0.8568304181098938
5365,19,4.266890525817871
5370,19,2.1408205032348633
5375,20,4.870936393737793
5380,19,1.0586295127868652
5385,18,1.3255715370178223
5390,17,3.000438928604126
5395,17,5.78277587890625
5400,19,9.99302864074707
5405,18,3.886101722717285
5410,15,4.409459114074707
5415,16,9.346305847167969
5420,19,7.649001121520996
5425,16,4.275122165679932
5430,15,4.864936828613281
5435,16,4.56413459777832
5440,13,4.90837287902832
5445,11,5.303171157836914
5450,12,8.37548828125
5455,10,5.099043846130371
5460,9,4.291932582855225
5465,8,4.970315456390381
5470,9,10.473461151123047
5475,9,6.349739074707031
5480,5,7.563258171081543
5485,6,16.779706954956055
5490,6,10.252449035644531
5495,4,2.2333383560180664
5500,4,2.1069512367248535
5505,4,10.613616943359375
5510,5,5.519278049468994
5515,4,1.0361645221710205
5520,4,1.384570598602295
5525,2,2.9638943672180176
5530,2,18.737281799316406
5535,1,1.46012282371521
5540,2,10.424478530883789
5545,3,15.579028129577637
5550,3,2.541740655899048
5555,1,2.399062156677246
5560,1,1.7084965705871582
5565,1,0.32058119773864746
5570,2,8.768481254577637
5575,2,2.0020880699157715
5580,1,1.9607971906661987
5585,1,0.810197651386261
5590,1,2.111401319503784
5595,1,0.7054550051689148
5600,20,89.99309539794922
5605,19,4.328491687774658
5610,21,4.852625370025635
5615,19,5.040608882904053
5620,22,5.56657600402832
5625,22,4.960847854614258
5630,19,3.595050096511841
5635,23,5.498505115509033
5640,20,3.6691718101501465
5645,17,2.7708468437194824
5650,17,3.7899169921875
5655,19,4.374135494232178
5660,19,3.7461795806884766
5665,15,2.6897528171539307
5670,17,4.881031036376953
5675,21,6.1241068840026855
5680,20,5.297135829925537
5685,21,4.790615081787109
5690,20,2.4191646575927734
5695,20,2.232954740524292
5700,21,3.208707571029663
5705,19,4.589883804321289
5710,21,2.776585102081299
5715,22,5.147378444671631
5720,19,3.960130453109741
5725,18,4.4863362312316895
5730,22,6.087696552276611
5735,20,4.855647087097168
5740,20,4.892148017883301
5745,18,3.1457395553588867
5750,15,3.5621488094329834
5755,20,7.546504974365234
5760,16,4.399003028869629
5765,21,5.932476997375488
5770,25,8.165589332580566
5775,20,4.510750770568848
5780,19,6.167631149291992
5785,22,5.6210551261901855
5790,20,4.5812835693359375
5795,19,3.9473907947540283
5800,21,6.157673358917236
5805,21,6.094807147979736
5810,18,3.7493693828582764
5815,23,8.733155250549316
5820,21,3.787604808807373
5825,17,4.720263957977295
5830,18,5.704992294311523
5835,21,5.726510047912598
5840,22,4.795687675476074
5845,21,4.531515121459961
5850,18,4.588949680328369
5855,18,4.375603199005127
5860,21,5.93036413192749
5865,18,4.642727851867676
5870,18,4.574323654174805
5875,19,7.268742561340332
5880,15,3.92128849029541
5885,19,8.223101615905762
5890,18,4.296470642089844
5895,19,4.828310012817383
5900,21,4.1546549797058105
5905,21,4.647803783416748
5910,19,5.6312336921691895
5915,18,5.285732746124268
5920,20,8.223066329956055
5925,22,5.076694965362549
5930,19,4.867090225219727
5935,21,4.828380107879639
5940,20,3.0404441356658936
5945,21,4.023203372955322
5950,21,4.171530246734619
5955,23,4.197960376739502
5960,22,4.320219039916992
5965,21,4.387226104736328
5970,24,4.219709873199463
5975,22,7.508829116821289
5980,22,4.22291374206543
5985,19,4.9755730628967285
5990,19,4.0005598068237305
5995,23,4.296288967132568
6000,20,6.541152000427246
6005,19,4.6408209800720215
6010,22,4.45726203918457
6015,21,3.4198436737060547
6020,17,4.621036529541016
6025,16,3.8785464763641357
6030,18,4.130757808685303
6035,18,3.94342041015625
6040,20,4.279347896575928
6045,19,4.619932651519775
6050,21,4.139225482940674
6055,20,3.506143569946289
6060,19,4.6182098388671875
6065,21,4.964778900146484
6070,22,4.914083480834961
6075,20,5.7184600830078125
6080,18,6.718061447143555
6085,17,3.5879595279693604
6090,20,15.691312789916992
6095,20,4.921551704406738
6100,22,7.4270830154418945
6105,19,4.760434627532959
6110,23,6.983345985412598
6115,20,5.523290157318115
6120,21,8.786055564880371
6125,19,7.4010210037231445
6130,22,6.703037738800049
6135,19,5.6779069900512695
6140,18,6.309599876403809
6145,21,13.380806922912598
6150,25,8.397967338562012
6155,23,9.631840705871582
6160,26,10.642438888549805
6165,22,12.963933944702148
6170,21,13.317971229553223
6175,15,16.299219131469727
6180,20,23.002159118652344
6185,12,13.57025146484375
6190,13,16.666318893432617
6195,14,14.164329528808594
6200,11,14.003414154052734
6205,11,9.873207092285156
6210,10,17.261980056762695
6215,6,11.622733116149902
6220,2,12.983861923217773
6225,3,25.276090621948242
6230,2,7.254627227783203
6235,2,66.5648193359375
6240,4,17.115541458129883
6245,1,1.9603421688079834
6250,1,1.6030914783477783
6255,20,115.19093322753906
6260,22,5.181604385375977
6265,20,5.644618034362793
6270,23,5.800687789916992
6275,20,3.7049319744110107
6280,19,4.464055061340332
6285,19,5.745920658111572
6290,21,6.04062557220459
6295,21,3.7929015159606934
6300,19,3.6681435108184814
6305,20,4.391692161560059
6310,21,3.6684467792510986
6315,23,5.7449049949646
6320,22,4.645735740661621
6325,22,5.385918617248535
6330,20,6.752140045166016
6335,20,9.145418167114258
6340,22,5.162637710571289
6345,18,3.367272138595581
6350,21,6.675328731536865
6355,22,5.821730136871338
6360,16,4.060911178588867
6365,24,9.005066871643066
6370,20,5.503190517425537
6375,23,7.137805461883545
6380,23,4.634705543518066
6385,21,5.027887344360352
6390,22,6.813711643218994
6395,22,5.927732467651367
6400,21,7.473169326782227
6405,24,6.98494291305542
6410,24,7.104820251464844
6415,21,4.842690467834473
6420,22,3.8192930221557617
6425,23,4.592596530914307
6430,19,3.380483627319336
6435,21,4.238522052764893
6440,21,4.4131879806518555
6445,23,5.652426242828369
6450,19,5.6507887840271
6455,17,4.311603546142578
6460,17,4.000007629394531
6465,21,6.468024253845215
6470,21,3.770840883255005
6475,15,3.7041032314300537
6480,16,3.9245195388793945
6485,14,4.515837669372559
6490,20,10.383056640625
6495,19,5.320215702056885
6500,20,4.583480358123779
6505,19,5.278609275817871
6510,20,6.587851047515869
6515,20,4.749513626098633
6520,23,5.779565334320068
6525,18,4.544088363647461
6530,22,5.507265567779541
6535,24,5.0135064125061035
6540,23,3.9301559925079346
6545,25,5.945462226867676
6550,23,3.561323642730713
6555,25,6.4107346534729
6560,27,5.76188850402832
6565,27,4.493643283843994
6570,23,8.293152809143066
6575,26,5.043003559112549
6580,22,5.787201404571533
6585,27,6.709636688232422
6590,26,4.689068794250488
6595,23,5.592345714569092
6600,23,6.768530368804932
6605,26,6.075732707977295
6610,28,3.9523677825927734
6615,25,6.3080549240112305
6620,26,6.983078479766846
6625,24,5.097036838531494
6630,23,4.816267967224121
6635,22,5.099023818969727
6640,22,7.334485054016113
6645,23,6.159026622772217
6650,23,5.625360012054443
6655,21,3.529025077819824
6660,21,3.792695999145508
6665,22,4.873599529266357
6670,23,5.111815452575684
6675,23,3.8206779956817627
6680,23,5.205196857452393
6685,25,4.743710994720459
6690,23,3.659832239151001
6695,24,6.173516750335693
6700,26,3.795689821243286
6705,21,3.5468993186950684
6710,24,4.481571674346924
6715,20,4.0632429122924805
6720,25,6.468133449554443
6725,25,4.329033374786377
6730,21,4.822988033294678
6735,21,5.150672435760498
6740,19,7.547719955444336
6745,22,5.232547760009766
6750,20,3.199570417404175
6755,26,7.907837390899658
6760,20,5.0355424880981445
6765,20,5.580750465393066
6770,24,5.6659064292907715
6775,23,3.034691095352173
6780,27,7.7022881507873535
6785,24,5.6055169105529785
6790,21,4.567389488220215
6795,22,5.434200286865234
6800,23,4.468296051025391
6805,21,4.5413031578063965
6810,21,5.353296756744385
6815,20,4.92653226852417
6820,22,5.851521015167236
6825,19,6.766373634338379
6830,28,8.32498550415039
6835,27,7.758346080780029
6840,21,11.589109420776367
6845,16,12.93851089477539
6850,14,16.479183197021484
6855,19,18.525924682617188
6860,12,17.947404861450195
6865,8,18.24265480041504
6870,12,36.26696014404297
6875,10,13.895011901855469
6880,6,18.913978576660156
6885,7,19.521759033203125
6890,4,12.576236724853516
6895,6,14.163928985595703
6900,4,11.555861473083496
6905,3,22.0707950592041
6910,2,9.879108428955078
6915,3,10.670220375061035
6920,3,9.203269958496094
6925,3,9.106879234313965
6930,3,7.4505462646484375
6935,16,110.84503173828125
6940,16,3.0872838497161865
6945,15,2.315077304840088
6950,16,4.007809638977051
6955,16,3.754995107650757
6960,18,5.7824225425720215
6965,15,2.765390634536743
6970,16,5.729071140289307
6975,17,5.46410608291626
6980,18,7.068544387817383
6985,18,2.7434704303741455
6990,16,2.94622540473938
6995,16,3.770721435546875
7000,16,4.063560485839844
7005,17,5.331994533538818
7010,18,2.8836798667907715
7015,16,3.3888559341430664
7020,16,3.4774744510650635
7025,18,5.2564239501953125
7030,18,3.4968905448913574
7035,19,3.804232120513916
7040,16,3.387578010559082
7045,20,7.950206756591797
7050,17,2.6262733936309814
7055,18,3.9919137954711914
7060,17,3.7444019317626953
7065,17,3.7130661010742188
7070,19,6.148700714111328
7075,19,4.743571758270264
7080,18,2.888848066329956
7085,18,4.440553665161133
7090,18,4.594973564147949
7095,16,3.646967887878418
7100,16,3.3803110122680664
7105,18,6.103436470031738
7110,18,4.3621625900268555
7115,20,4.089382648468018
7120,21,4.61205530166626
7125,16,3.756885528564453
7130,17,3.8855199813842773
7135,19,4.062595844268799
7140,17,3.3113231658935547
7145,18,4.637168884277344
7150,17,4.215215682983398
7155,18,4.032169818878174
7160,19,3.7498137950897217
7165,19,3.2557713985443115
7170,18,4.323617935180664
7175,17,2.9372456073760986
7180,18,3.906869649887085
7185,17,2.5641214847564697
7190,18,3.4864933490753174
7195,19,3.487415075302124
7200,16,3.6247897148132324
7205,16,3.8504862785339355
7210,16,2.612199306488037
7215,17,5.481901168823242
7220,19,4.794091701507568
7225,17,2.6151270866394043
7230,18,3.128056526184082
7235,18,2.9155728816986084
7240,19,3.3583598136901855
7245,16,2.9509756565093994
7250,18,3.9056711196899414
7255,17,3.3935599327087402
7260,17,2.3235652446746826
7265,17,6.174525737762451
7270,17,2.88515043258667
7275,15,2.8572659492492676
7280,15,6.4835205078125
7285,16,2.7705655097961426
7290,16,2.9867007732391357
7295,16,6.254223346710205
7300,16,2.923734664916992
7305,19,5.948403835296631
7310,17,2.2058753967285156
7315,18,4.267581462860107
7320,18,5.678486347198486
7325,15,2.7470297813415527
7330,18,5.755863666534424
7335,17,2.8817317485809326
7340,15,2.8651809692382812
7345,17,3.6575984954833984
7350,15,2.4154675006866455
7355,15,2.5179600715637207
7360,17,2.6271636486053467
7365,15,3.2044878005981445
7370,16,4.283587455749512
7375,15,3.2787411212921143
7380,16,2.4507532119750977
7385,15,2.547713279724121
7390,15,3.5396859645843506
7395,16,3.8641109466552734
7400,17,3.040043354034424
7405,15,2.6136724948883057
7410,15,2.791308641433716
7415,17,3.347496509552002
7420,20,3.556992769241333
7425,14,2.6005465984344482
7430,16,5.79364013671875
7435,15,3.1053266525268555
7440,16,2.7110848426818848
7445,16,3.217878818511963
7450,15,3.309384822845459
7455,15,3.047147512435913
7460,15,2.8224329948425293
7465,16,3.85025691986084
7470,15,3.554468870162964
7475,14,2.977152109146118
7480,15,5.101639747619629
7485,15,2.960338592529297
7490,17,3.5078625679016113
7495,16,5.3792009353637695
7500,16,2.951519250869751
7505,15,3.2497379779815674
7510,16,3.6196839809417725
7515,16,3.839503049850464
7520,20,4.83803129196167
7525,15,3.454143762588501
7530,16,3.8332929611206055
7535,16,5.692715644836426
7540,17,2.4606029987335205
7545,16,1.6257553100585938
7550,16,3.2668023109436035
7555,16,3.0090999603271484
7560,16,3.570089817047119
7565,16,3.099702835083008
7570,15,2.0725555419921875
7575,15,2.5060882568359375
7580,16,3.0775389671325684
7585,15,2.8728690147399902
7590,15,2.55122709274292
7595,15,2.5223329067230225
7600,15,2.8747475147247314
7605,15,3.43278169631958
7610,15,3.430727243423462
7615,15,3.017582893371582
7620,15,2.682032823562622
7625,15,3.729884386062622
7630,15,3.753537893295288
7635,15,3.5471084117889404
7640,15,2.831517457962036
7645,14,3.8205912113189697
7650,18,5.98112678527832
7655,16,5.098842620849609
7660,16,7.991372108459473
7665,18,9.096333503723145
7670,20,13.821922302246094
7675,13,10.834076881408691
7680,15,13.39487361907959
7685,14,11.474416732788086
7690,13,10.876151084899902
7695,10,8.319184303283691
7700,7,4.795615196228027
7705,5,47.765933990478516
7710,5,4.784716606140137
7715,5,5.231848239898682
7720,5,35.3902587890625
7725,4,5.595231056213379
7730,0,0.0
7735,0,0.0
